movieId,rating,userId_id
344,4.0,78
344,1.0,81
344,3.5,82
344,3.0,91
344,3.0,94
344,5.0,99
344,4.0,102
344,3.5,103
344,3.0,107
344,2.0,109
344,2.0,117
344,3.0,121
344,3.5,124
344,1.0,126
344,4.0,130
344,1.5,132
344,3.0,134
344,1.0,136
344,2.0,141
344,4.0,142
344,3.5,144
344,2.0,145
344,2.0,146
344,3.0,156
344,3.5,169
344,3.0,170
344,5.0,174
344,2.0,176
344,4.0,177
344,3.0,179
344,3.0,181
344,4.0,198
344,4.0,200
344,3.0,217
344,4.0,219
344,2.0,220
344,4.0,222
344,1.0,223
344,4.5,226
344,3.0,229
344,3.0,230
344,2.0,234
344,2.0,235
344,5.0,240
344,3.0,242
344,3.5,249
344,3.5,254
344,5.0,255
344,4.0,273
344,4.5,274
344,5.0,276
344,3.0,280
344,2.0,282
344,5.0,284
344,3.0,288
344,2.0,292
344,2.0,293
344,3.0,298
344,4.0,307
344,2.0,314
344,4.5,316
344,3.5,318
344,3.0,321
344,0.5,330
344,2.0,334
344,4.0,340
344,3.5,345
344,3.0,347
344,4.0,349
344,3.5,351
344,5.0,353
344,2.5,354
344,1.5,356
344,3.0,373
344,4.0,374
344,4.0,375
344,2.0,376
344,3.0,377
344,2.0,379
344,5.0,380
344,3.0,381
344,4.0,384
344,3.0,385
344,3.5,387
344,2.0,394
344,4.5,408
344,2.0,411
344,2.0,414
344,3.0,415
344,3.5,425
344,0.5,428
344,1.5,432
344,3.0,434
344,1.0,436
344,4.0,438
344,3.0,444
344,3.0,447
344,3.0,448
344,4.0,453
344,3.0,455
344,3.0,458
344,2.0,464
344,3.0,468
344,3.0,470
344,1.0,474
344,3.0,477
344,3.5,480
344,4.0,483
344,3.0,486
344,1.5,489
344,1.0,494
344,4.5,495
344,2.0,498
344,4.0,509
344,2.0,512
344,2.5,517
344,1.0,520
344,3.0,524
344,3.5,534
344,3.0,541
344,4.0,543
344,4.0,555
344,4.0,557
344,3.0,559
344,3.5,560
344,3.0,565
344,4.0,569
344,5.0,574
344,1.0,584
344,3.0,587
344,3.0,588
344,3.0,590
344,4.0,592
344,1.5,593
344,2.5,599
344,3.0,600
344,2.0,602
344,2.0,604
344,3.5,608
344,3.0,610
345,4.0,4
345,4.0,28
345,5.0,32
345,4.0,33
345,4.0,58
345,1.0,68
345,4.0,132
345,3.0,177
345,4.5,182
345,3.0,199
345,4.0,218
345,4.0,229
345,5.0,250
345,4.0,271
345,5.0,273
345,4.0,274
345,4.0,275
345,4.0,294
345,3.5,307
345,3.5,405
345,4.0,414
345,3.5,425
345,3.0,447
345,1.0,462
345,3.5,474
345,4.0,489
345,4.0,504
345,3.5,509
345,3.0,541
345,4.0,566
345,1.0,570
345,4.0,587
345,3.5,596
345,2.5,599
345,3.0,603
345,4.5,606
348,4.0,4
348,3.0,6
348,2.0,19
348,5.0,84
348,3.0,109
348,1.0,136
348,3.0,156
348,4.0,182
348,5.0,191
348,4.5,221
348,3.0,229
348,4.0,235
348,3.0,262
348,5.0,275
348,4.0,284
348,2.0,294
348,3.5,323
348,2.5,387
348,5.0,391
348,4.0,410
348,2.0,411
348,4.0,414
348,3.0,437
348,4.0,448
348,2.0,462
348,4.0,477
348,5.0,480
348,5.0,597
348,3.0,599
348,5.0,603
349,4.0,1
349,3.0,5
349,5.0,6
349,5.0,11
349,3.0,26
349,3.0,28
349,4.0,37
349,4.0,42
349,3.0,43
349,3.0,46
349,4.0,56
349,4.0,57
349,3.0,58
349,4.0,84
349,3.0,91
349,4.0,93
349,5.0,99
349,4.0,102
349,4.0,107
349,3.0,109
349,3.0,117
349,3.0,121
349,4.0,126
349,2.0,130
349,2.0,133
349,4.0,134
349,2.0,135
349,5.0,136
349,4.0,140
349,3.0,142
349,3.5,166
349,4.0,174
349,4.0,176
349,4.0,178
349,4.0,179
349,4.0,181
349,5.0,192
349,3.5,199
349,4.0,203
349,4.0,217
349,4.0,220
349,4.0,229
349,3.0,235
349,4.5,239
349,3.0,240
349,3.0,242
349,4.0,244
349,3.0,284
349,3.0,288
349,4.0,292
349,2.0,294
349,4.0,297
349,4.0,301
349,4.0,304
349,3.0,314
349,3.0,321
349,4.0,340
349,5.0,349
349,4.0,353
349,3.5,356
349,4.0,368
349,3.0,374
349,4.0,376
349,4.0,379
349,3.0,385
349,2.0,386
349,3.0,391
349,3.0,402
349,4.0,404
349,3.0,411
349,3.0,414
349,3.0,429
349,3.5,434
349,3.0,436
349,3.0,446
349,4.0,447
349,4.0,448
349,4.0,455
349,5.0,458
349,4.0,465
349,2.0,468
349,4.0,470
349,3.0,474
349,3.0,476
349,3.0,480
349,5.0,485
349,4.0,486
349,3.0,493
349,5.0,498
349,3.0,507
349,3.0,512
349,2.5,517
349,5.0,524
349,4.0,530
349,5.0,536
349,5.0,541
349,3.0,559
349,3.0,561
349,3.0,566
349,4.0,569
349,4.0,570
349,3.0,577
349,5.0,584
349,4.0,588
349,3.5,590
349,4.0,592
349,3.0,597
349,3.0,599
349,2.0,600
349,4.0,602
350,5.0,6
350,2.0,19
350,4.0,38
350,5.0,40
350,4.0,42
350,4.0,43
350,4.0,58
350,3.0,59
350,3.5,64
350,3.5,68
350,4.0,84
350,3.0,91
350,3.0,102
350,4.0,116
350,3.0,117
350,5.0,136
350,3.0,140
350,3.0,170
350,4.0,174
350,4.0,181
350,3.0,202
350,3.0,235
350,3.0,314
350,4.0,321
350,3.5,322
350,4.0,330
350,5.0,337
350,3.0,368
350,3.0,373
350,2.0,391
350,3.0,404
350,4.0,411
350,2.0,414
350,4.0,436
350,3.0,444
350,3.0,446
350,4.0,447
350,2.5,448
350,4.0,455
350,4.0,458
350,3.0,474
350,3.0,476
350,4.5,478
350,0.5,510
350,3.0,512
350,3.0,530
350,3.0,536
350,4.0,541
350,3.0,559
350,3.5,580
350,5.0,584
350,3.0,588
350,3.0,589
350,2.5,590
350,2.0,599
350,3.0,600
350,3.0,602
351,3.0,4
351,4.0,6
351,3.0,14
351,2.0,19
351,4.0,40
351,4.0,43
351,5.0,113
351,2.0,217
351,3.5,280
351,3.0,284
351,3.0,325
351,4.0,410
351,3.0,411
351,4.0,429
351,2.0,474
351,2.0,479
351,2.5,599
353,4.0,6
353,5.0,19
353,3.0,28
353,3.0,32
353,3.0,40
353,2.0,42
353,3.0,58
353,4.0,64
353,5.0,91
353,3.0,109
353,3.0,117
353,3.0,121
353,3.0,132
353,5.0,136
353,3.0,140
353,5.0,160
353,4.0,166
353,5.0,167
353,2.0,181
353,4.0,182
353,4.0,202
353,3.0,229
353,4.0,234
353,3.5,239
353,5.0,243
353,5.0,266
353,3.0,284
353,2.5,298
353,4.5,305
353,4.5,307
353,4.0,313
353,3.0,316
353,4.0,330
353,3.0,346
353,3.0,349
353,3.0,353
353,3.5,354
353,2.0,368
353,3.0,369
353,1.5,370
353,2.0,372
353,3.0,373
353,5.0,380
353,4.0,387
353,4.0,391
353,2.0,411
353,5.0,414
353,4.0,428
353,4.0,438
353,5.0,444
353,5.0,447
353,5.0,452
353,3.0,480
353,5.0,486
353,4.0,489
353,4.0,561
353,2.0,566
353,3.0,570
353,4.0,580
353,4.0,592
353,2.5,599
353,3.5,600
353,3.0,607
353,4.0,608
355,4.0,6
355,1.0,15
355,4.0,21
355,3.0,38
355,5.0,43
355,1.0,57
355,2.5,64
355,3.0,68
355,3.0,109
355,2.0,132
355,3.0,136
355,2.0,170
355,2.0,177
355,2.0,181
355,1.0,219
355,2.0,222
355,2.0,234
355,3.0,235
355,3.0,240
355,3.0,284
355,0.5,287
355,3.0,288
355,3.0,294
355,3.0,308
355,3.0,321
355,2.0,353
355,1.0,373
355,2.0,380
355,3.0,395
355,3.0,411
355,1.0,414
355,3.0,436
355,2.0,448
355,0.5,477
355,2.0,483
355,2.0,517
355,3.0,559
355,2.0,590
355,3.0,592
355,1.0,599
355,2.5,600
355,2.0,608
356,4.0,1
356,5.0,6
356,5.0,7
356,3.0,8
356,3.5,10
356,5.0,11
356,4.0,14
356,5.0,15
356,3.5,16
356,5.0,17
356,4.5,18
356,2.0,19
356,4.5,21
356,5.0,22
356,4.5,24
356,3.0,26
356,5.0,27
356,4.0,28
356,4.5,29
356,5.0,33
356,4.0,34
356,4.0,37
356,3.0,38
356,2.0,41
356,5.0,42
356,5.0,43
356,5.0,45
356,4.5,47
356,4.0,49
356,3.0,50
356,5.0,52
356,4.0,54
356,5.0,56
356,4.0,57
356,4.0,58
356,5.0,62
356,3.5,63
356,4.0,64
356,5.0,66
356,4.5,67
356,3.5,68
356,4.0,69
356,4.0,70
356,4.0,72
356,1.0,76
356,3.0,78
356,2.0,81
356,4.5,82
356,4.5,83
356,5.0,84
356,4.0,86
356,0.5,89
356,3.0,91
356,5.0,93
356,3.0,94
356,5.0,98
356,4.0,100
356,5.0,102
356,4.0,103
356,4.0,104
356,3.5,105
356,5.0,109
356,5.0,111
356,3.5,112
356,4.0,113
356,4.0,116
356,4.0,117
356,4.0,119
356,4.0,121
356,5.0,122
356,5.0,124
356,5.0,125
356,4.0,126
356,3.0,131
356,4.0,132
356,4.0,133
356,3.5,137
356,4.0,140
356,4.0,141
356,4.0,142
356,5.0,143
356,4.0,144
356,4.0,148
356,3.5,153
356,5.0,154
356,3.0,156
356,4.0,159
356,3.0,160
356,5.0,162
356,4.0,166
356,3.0,167
356,4.0,168
356,4.5,169
356,4.0,170
356,5.0,173
356,3.0,174
356,5.0,177
356,4.5,178
356,5.0,179
356,5.0,181
356,5.0,182
356,2.0,187
356,5.0,188
356,4.0,189
356,5.0,192
356,3.0,193
356,3.0,197
356,5.0,198
356,2.0,199
356,4.0,200
356,5.0,201
356,5.0,202
356,4.0,205
356,4.5,209
356,4.5,211
356,3.5,212
356,3.5,215
356,2.0,217
356,5.0,220
356,3.5,221
356,4.0,222
356,5.0,224
356,4.0,226
356,5.0,227
356,4.0,229
356,4.0,232
356,5.0,233
356,5.0,235
356,2.0,237
356,5.0,239
356,5.0,240
356,4.0,243
356,5.0,244
356,3.5,246
356,5.0,247
356,4.5,249
356,5.0,251
356,5.0,254
356,5.0,261
356,4.0,263
356,3.5,264
356,4.0,266
356,2.0,268
356,4.5,274
356,3.0,275
356,5.0,276
356,3.0,279
356,4.0,280
356,4.5,282
356,5.0,283
356,5.0,284
356,4.5,286
356,5.0,288
356,4.5,292
356,5.0,294
356,5.0,296
356,3.0,298
356,4.0,300
356,4.0,301
356,5.0,304
356,4.5,305
356,4.0,307
356,2.5,308
356,4.0,312
356,4.0,314
356,5.0,317
356,4.5,318
356,4.0,319
356,5.0,321
356,3.5,322
356,3.5,323
356,2.0,325
356,5.0,326
356,5.0,327
356,3.0,328
356,5.0,330
356,4.5,332
356,4.0,334
356,4.0,335
356,4.5,336
356,4.0,339
356,3.0,340
356,3.5,341
356,5.0,344
356,4.0,347
356,5.0,349
356,4.5,351
356,5.0,352
356,4.5,354
356,4.0,356
356,3.5,357
356,3.5,361
356,4.5,362
356,4.5,365
356,5.0,367
356,4.0,368
356,3.0,372
356,4.0,373
356,4.0,374
356,4.5,375
356,3.5,376
356,5.0,379
356,5.0,380
356,4.0,381
356,4.5,382
356,4.0,385
356,4.0,387
356,5.0,391
356,4.0,394
356,3.0,395
356,5.0,399
356,4.5,400
356,3.5,401
356,4.0,404
356,5.0,411
356,5.0,414
356,5.0,415
356,2.5,416
356,4.0,417
356,4.0,418
356,4.5,419
356,4.0,420
356,5.0,423
356,5.0,425
356,5.0,426
356,3.0,428
356,3.0,430
356,4.5,432
356,4.5,434
356,4.0,436
356,3.0,437
356,4.0,438
356,5.0,439
356,5.0,443
356,5.0,444
356,3.0,445
356,3.0,446
356,4.0,447
356,3.0,448
356,5.0,452
356,5.0,453
356,5.0,455
356,5.0,458
356,4.5,460
356,5.0,461
356,2.5,462
356,4.0,463
356,5.0,464
356,5.0,465
356,5.0,466
356,5.0,470
356,3.0,471
356,3.0,474
356,5.0,476
356,5.0,477
356,5.0,480
356,5.0,483
356,5.0,484
356,5.0,485
356,5.0,486
356,4.0,489
356,3.5,490
356,4.5,491
356,4.0,495
356,5.0,498
356,4.0,500
356,4.0,503
356,4.0,507
356,4.5,511
356,5.0,512
356,4.0,514
356,5.0,515
356,3.5,517
356,5.0,519
356,3.5,520
356,3.5,522
356,4.5,523
356,4.0,525
356,5.0,528
356,5.0,530
356,5.0,533
356,4.5,534
356,5.0,536
356,5.0,541
356,5.0,542
356,3.0,543
356,5.0,548
356,4.0,550
356,4.5,551
356,4.0,552
356,5.0,555
356,4.0,559
356,3.5,560
356,4.0,561
356,5.0,562
356,4.0,563
356,3.0,564
356,4.0,565
356,5.0,566
356,3.0,567
356,5.0,568
356,3.0,569
356,4.0,570
356,4.0,572
356,4.5,573
356,5.0,577
356,5.0,579
356,4.0,580
356,4.5,581
356,4.0,583
356,5.0,584
356,4.0,587
356,3.0,588
356,5.0,589
356,5.0,590
356,4.0,591
356,5.0,592
356,4.0,593
356,3.5,596
356,5.0,597
356,3.5,599
356,4.0,600
356,3.0,602
356,3.0,603
356,3.0,605
356,4.0,606
356,3.0,608
356,4.0,609
356,3.0,610
357,3.0,4
357,2.0,5
357,3.0,6
357,5.0,8
357,3.5,12
357,4.0,19
357,3.0,32
357,0.5,34
357,5.0,38
357,4.0,41
357,4.0,45
357,4.0,57
357,3.0,58
357,4.0,63
357,4.5,64
357,5.0,66
357,1.0,68
357,3.5,82
357,4.0,84
357,2.5,89
357,1.5,91
357,4.0,93
357,1.0,94
357,4.0,100
357,5.0,104
357,4.0,109
357,0.5,112
357,4.0,113
357,3.0,117
357,3.5,132
357,4.0,144
357,3.0,156
357,2.5,159
357,5.0,173
357,5.0,178
357,1.0,181
357,5.0,198
357,4.0,200
357,4.0,202
357,3.0,217
357,4.0,229
357,4.0,235
357,5.0,246
357,4.0,263
357,5.0,273
357,4.0,275
357,4.0,284
357,2.0,294
357,2.5,301
357,5.0,304
357,5.0,305
357,3.0,307
357,0.5,308
357,4.0,314
357,4.0,318
357,3.5,323
357,4.5,346
357,3.0,347
357,4.0,349
357,4.0,354
357,4.0,357
357,2.0,367
357,4.0,372
357,3.0,373
357,4.5,382
357,4.0,391
357,4.0,404
357,4.0,410
357,3.0,411
357,4.0,414
357,3.0,437
357,4.0,444
357,4.0,446
357,3.0,447
357,3.0,448
357,5.0,453
357,4.0,455
357,3.0,469
357,4.0,470
357,3.0,474
357,4.0,476
357,3.0,480
357,3.5,483
357,4.5,489
357,5.0,517
357,1.0,536
357,4.0,541
357,4.0,555
357,3.0,559
357,4.0,565
357,3.0,566
357,4.0,570
357,4.0,572
357,3.0,587
357,4.0,589
357,2.0,593
357,5.0,597
357,2.5,599
357,1.0,600
357,4.0,602
357,4.0,603
357,4.0,606
357,3.0,608
361,4.0,6
361,4.0,32
361,3.0,42
361,3.5,68
361,3.0,84
361,3.0,109
361,2.0,185
361,4.0,265
361,3.0,372
361,2.0,414
361,3.0,436
361,3.0,458
361,3.5,474
361,3.0,476
361,3.0,541
361,2.5,590
361,2.5,599
364,3.0,5
364,5.0,6
364,5.0,8
364,3.0,15
364,3.0,18
364,3.0,19
364,5.0,20
364,4.0,21
364,4.0,27
364,2.0,38
364,4.0,39
364,5.0,40
364,4.0,42
364,5.0,43
364,5.0,45
364,5.0,46
364,5.0,52
364,5.0,56
364,4.0,57
364,4.0,58
364,4.0,63
364,4.0,64
364,4.5,68
364,2.0,81
364,3.5,82
364,3.5,83
364,3.5,91
364,4.0,94
364,3.0,98
364,4.0,102
364,3.0,103
364,4.0,104
364,3.0,109
364,3.5,111
364,4.0,115
364,4.0,117
364,5.0,119
364,5.0,126
364,4.5,132
364,3.0,134
364,5.0,136
364,4.0,140
364,4.0,141
364,4.0,142
364,4.5,144
364,3.0,153
364,5.0,160
364,4.5,169
364,3.0,170
364,4.0,177
364,4.0,179
364,4.0,185
364,4.0,186
364,5.0,196
364,4.0,198
364,3.0,212
364,3.0,216
364,5.0,219
364,4.5,220
364,2.5,222
364,3.5,226
364,4.0,229
364,3.0,230
364,3.5,232
364,3.5,233
364,5.0,234
364,5.0,235
364,4.0,239
364,4.0,240
364,5.0,247
364,5.0,249
364,5.0,252
364,3.5,264
364,5.0,273
364,4.0,274
364,5.0,276
364,4.5,280
364,5.0,286
364,3.0,288
364,4.5,292
364,3.5,301
364,2.0,304
364,3.0,307
364,3.0,308
364,4.0,314
364,4.5,318
364,5.0,319
364,4.0,321
364,4.0,323
364,1.5,328
364,3.0,330
364,4.0,334
364,4.0,339
364,4.0,347
364,4.0,349
364,4.0,353
364,3.5,357
364,4.0,372
364,5.0,373
364,4.5,378
364,3.0,379
364,5.0,380
364,4.0,381
364,3.0,385
364,3.0,387
364,3.0,395
364,3.5,401
364,4.0,402
364,3.0,404
364,4.0,411
364,4.0,414
364,4.5,420
364,4.5,424
364,3.0,425
364,5.0,426
364,5.0,432
364,4.0,436
364,4.5,438
364,3.0,446
364,4.0,447
364,5.0,453
364,3.0,455
364,5.0,458
364,1.0,462
364,2.5,464
364,4.0,470
364,4.5,474
364,4.5,475
364,4.0,476
364,4.0,477
364,3.5,480
364,4.0,483
364,5.0,484
364,4.0,489
364,5.0,498
364,3.0,500
364,3.0,503
364,4.0,509
364,4.0,512
364,4.0,514
364,4.5,517
364,3.0,522
364,5.0,523
364,4.0,525
364,4.0,527
364,4.0,534
364,4.5,538
364,3.0,541
364,5.0,542
364,5.0,543
364,4.0,554
364,4.0,559
364,4.0,561
364,5.0,562
364,2.0,566
364,2.5,567
364,3.5,570
364,4.5,573
364,5.0,579
364,3.0,580
364,5.0,584
364,3.0,588
364,4.5,590
364,5.0,592
364,3.5,593
364,5.0,594
364,4.0,596
364,3.0,599
364,2.5,600
364,4.0,602
364,4.0,604
364,3.5,608
367,4.0,1
367,4.0,5
367,4.0,6
367,3.0,8
367,1.0,14
367,2.5,18
367,4.0,19
367,3.0,21
367,4.0,27
367,2.0,38
367,4.0,40
367,5.0,43
367,4.0,45
367,4.0,46
367,3.0,56
367,3.0,57
367,4.0,58
367,4.0,59
367,4.0,63
367,3.5,64
367,3.0,68
367,1.0,81
367,3.5,82
367,3.5,91
367,5.0,93
367,3.0,94
367,5.0,96
367,3.5,103
367,3.0,104
367,3.0,109
367,5.0,116
367,3.0,117
367,5.0,126
367,3.0,133
367,3.0,134
367,4.0,135
367,4.0,136
367,2.5,141
367,4.0,142
367,3.0,156
367,5.0,160
367,3.5,166
367,3.0,171
367,3.0,177
367,3.0,179
367,3.0,181
367,3.5,200
367,3.0,217
367,3.0,219
367,3.0,222
367,1.5,223
367,3.0,226
367,3.0,229
367,3.0,230
367,3.5,233
367,3.5,239
367,4.0,240
367,4.0,249
367,3.0,262
367,4.0,264
367,3.0,266
367,4.0,273
367,4.0,274
367,2.5,280
367,5.0,284
367,2.0,288
367,2.5,292
367,4.0,294
367,2.5,298
367,1.5,307
367,2.0,313
367,3.0,314
367,2.5,316
367,4.0,321
367,3.0,323
367,1.0,330
367,4.0,332
367,4.0,349
367,3.0,353
367,3.0,355
367,4.0,362
367,3.0,368
367,3.5,370
367,1.0,373
367,2.0,379
367,5.0,380
367,1.0,381
367,3.0,385
367,1.0,386
367,3.0,387
367,3.0,394
367,4.0,395
367,3.0,404
367,2.0,411
367,4.0,414
367,0.5,418
367,3.0,424
367,2.5,425
367,2.5,432
367,2.0,434
367,3.0,436
367,3.0,438
367,4.0,444
367,3.0,446
367,4.0,447
367,3.0,448
367,5.0,453
367,3.0,455
367,3.0,458
367,2.5,464
367,2.0,469
367,4.0,470
367,1.0,474
367,5.0,475
367,1.0,477
367,4.0,480
367,3.0,483
367,3.0,484
367,1.5,489
367,2.0,490
367,4.5,491
367,2.0,494
367,3.5,509
367,3.0,512
367,3.0,517
367,4.0,522
367,4.5,523
367,5.0,524
367,3.5,525
367,4.0,534
367,4.0,537
367,2.0,541
367,3.0,555
367,3.0,558
367,3.0,559
367,4.0,560
367,2.0,561
367,3.0,565
367,4.0,566
367,1.0,570
367,3.0,573
367,4.0,579
367,3.5,580
367,3.0,584
367,1.0,588
367,3.0,590
367,4.0,592
367,4.0,594
367,3.0,596
367,3.0,599
367,3.0,600
367,5.0,602
367,3.0,604
367,4.0,605
367,3.0,606
367,2.0,608
367,3.5,610
370,4.0,6
370,3.0,18
370,3.0,19
370,5.0,21
370,3.5,45
370,3.0,56
370,2.0,64
370,1.5,68
370,4.0,78
370,3.0,82
370,3.0,91
370,2.0,101
370,3.0,109
370,4.0,115
370,3.5,156
370,3.0,174
370,3.0,176
370,3.0,181
370,0.5,182
370,2.0,203
370,3.5,219
370,3.0,222
370,3.0,235
370,2.5,239
370,5.0,240
370,3.0,246
370,3.0,256
370,3.5,257
370,5.0,276
370,2.0,284
370,1.5,287
370,3.5,288
370,3.0,294
370,4.0,305
370,4.0,330
370,2.0,359
370,3.5,361
370,3.0,368
370,4.0,369
370,4.0,380
370,3.0,385
370,4.0,405
370,2.0,436
370,4.0,447
370,3.0,448
370,3.5,449
370,5.0,453
370,0.5,480
370,4.0,483
370,0.5,489
370,3.0,524
370,3.0,536
370,4.0,546
370,3.0,559
370,3.0,561
370,2.5,590
370,2.5,599
370,2.0,608
371,3.0,6
371,3.0,9
371,4.0,40
371,4.0,58
371,3.0,84
371,3.0,109
371,3.0,162
371,4.0,181
371,4.0,202
371,4.0,217
371,3.0,321
371,3.0,373
371,4.0,411
371,3.0,436
371,4.0,437
371,3.0,474
371,5.0,536
371,3.0,541
371,2.5,599
371,1.0,600
371,3.0,602
372,1.0,19
372,2.0,42
372,3.0,58
372,4.0,182
372,3.0,202
372,2.5,260
372,5.0,275
372,1.0,294
372,2.0,307
372,3.0,325
372,2.0,385
372,3.0,411
372,4.0,414
372,3.5,489
372,3.0,510
372,2.0,524
372,4.0,555
372,1.0,576
372,4.0,587
372,2.0,600
372,3.0,603
374,3.0,6
374,2.5,18
374,2.0,19
374,5.0,43
374,1.0,91
374,3.5,103
374,1.0,110
374,1.0,160
374,3.0,217
374,1.0,234
374,3.0,240
374,3.5,274
374,3.5,382
374,3.0,395
374,1.0,414
374,3.0,436
374,3.0,447
374,0.5,477
374,0.5,489
374,2.5,525
374,2.5,539
374,1.0,559
374,1.5,599
374,3.0,600
374,0.5,608
376,2.0,11
376,4.0,14
376,3.0,32
376,4.0,38
376,3.0,40
376,3.0,68
376,1.5,70
376,2.5,91
376,3.0,140
376,3.0,150
376,3.5,156
376,3.0,170
376,3.0,179
376,3.0,243
376,4.0,270
376,4.0,284
376,2.0,307
376,4.0,314
376,3.0,323
376,4.0,337
376,2.0,350
376,5.0,364
376,3.0,368
376,4.0,376
376,3.0,385
376,4.0,389
376,4.0,402
376,4.0,411
376,2.5,427
376,3.0,436
376,4.0,437
376,3.0,448
376,3.0,451
376,2.0,474
376,4.0,476
376,2.5,489
376,3.0,492
376,5.0,589
376,4.0,597
376,2.5,599
377,5.0,6
377,4.0,8
377,3.0,11
377,3.0,14
377,2.5,18
377,4.0,19
377,1.5,28
377,5.0,31
377,4.5,34
377,3.0,38
377,3.0,43
377,3.0,51
377,3.0,54
377,2.0,57
377,5.0,58
377,2.5,63
377,3.0,64
377,5.0,68
377,3.5,72
377,3.5,78
377,4.0,79
377,3.0,81
377,4.0,84
377,3.0,91
377,3.0,94
377,5.0,96
377,4.0,97
377,4.0,100
377,3.0,102
377,3.0,109
377,3.5,116
377,3.0,117
377,3.0,121
377,5.0,126
377,3.0,133
377,4.0,135
377,4.0,140
377,4.0,142
377,3.5,144
377,3.0,159
377,3.0,160
377,4.0,165
377,3.0,166
377,4.5,169
377,4.0,170
377,3.0,173
377,4.0,176
377,3.0,177
377,3.5,178
377,5.0,179
377,3.0,181
377,2.5,182
377,5.0,183
377,4.0,186
377,2.0,187
377,4.0,195
377,2.0,199
377,4.0,200
377,3.0,202
377,3.5,219
377,3.5,220
377,4.0,224
377,2.5,226
377,4.0,229
377,3.0,230
377,3.5,232
377,4.0,234
377,5.0,235
377,5.0,240
377,5.0,243
377,4.0,244
377,4.0,249
377,4.0,256
377,3.0,263
377,2.0,266
377,3.5,274
377,3.5,279
377,3.5,282
377,5.0,284
377,4.0,286
377,3.0,288
377,3.5,292
377,2.0,297
377,2.5,301
377,3.0,302
377,3.0,304
377,4.0,305
377,1.0,307
377,2.0,313
377,3.0,314
377,3.5,318
377,3.0,321
377,2.5,323
377,0.5,330
377,3.5,332
377,3.0,334
377,4.0,347
377,5.0,349
377,4.0,354
377,3.0,361
377,3.0,368
377,2.0,369
377,5.0,372
377,2.0,373
377,2.0,379
377,5.0,380
377,4.0,381
377,3.0,386
377,2.0,391
377,3.0,395
377,5.0,402
377,4.0,404
377,3.0,411
377,4.0,414
377,3.5,415
377,4.0,419
377,3.5,425
377,2.5,428
377,4.0,436
377,4.0,438
377,3.0,446
377,3.0,447
377,4.0,448
377,4.0,452
377,4.0,453
377,4.0,455
377,5.0,458
377,1.0,462
377,4.0,464
377,3.0,465
377,4.0,470
377,4.0,474
377,3.0,476
377,3.0,477
377,3.5,480
377,1.5,483
377,4.0,486
377,3.5,489
377,4.0,504
377,5.0,507
377,4.0,512
377,3.0,517
377,5.0,524
377,3.5,525
377,3.0,530
377,3.0,541
377,5.0,543
377,4.0,551
377,3.5,553
377,4.0,559
377,4.0,560
377,3.5,561
377,4.0,565
377,4.0,566
377,5.0,569
377,3.5,570
377,5.0,573
377,3.0,577
377,5.0,584
377,3.0,590
377,3.0,592
377,2.5,593
377,4.5,594
377,4.0,597
377,3.0,599
377,2.0,600
377,4.0,602
377,5.0,603
377,5.0,607
377,2.5,608
377,5.0,610
49530,4.5,28
49530,4.0,41
49530,3.0,47
49530,5.0,52
49530,4.5,62
49530,3.0,68
49530,4.0,80
49530,3.5,105
49530,4.0,140
49530,4.0,166
49530,4.0,177
49530,4.0,200
49530,4.0,211
49530,4.0,213
49530,4.0,232
49530,4.0,239
49530,3.5,249
49530,4.0,254
49530,4.0,274
49530,4.5,280
49530,4.5,282
49530,2.5,292
49530,4.5,305
49530,4.5,307
49530,3.5,318
49530,5.0,326
49530,2.0,328
49530,3.5,331
49530,4.0,339
49530,5.0,352
49530,4.0,357
49530,4.5,381
49530,4.0,408
49530,4.0,414
49530,4.0,417
49530,2.5,432
49530,3.0,448
49530,4.0,466
49530,4.5,480
49530,4.5,484
49530,4.5,495
49530,2.5,528
49530,4.0,551
49530,4.0,553
49530,3.5,560
49530,3.0,561
49530,3.5,570
49530,4.0,573
49530,3.0,590
49530,2.5,596
49530,1.0,600
49530,3.5,606
49530,3.0,610
379,2.0,19
379,2.0,42
379,1.0,57
379,3.0,68
379,2.0,149
379,3.0,160
379,4.0,186
379,3.0,217
379,4.0,265
379,3.5,274
379,1.0,313
379,3.0,380
379,3.5,381
379,2.0,414
379,3.5,438
379,1.5,464
379,1.0,483
379,2.0,539
379,2.0,590
379,2.5,599
379,3.0,608
380,2.0,5
380,4.0,6
380,3.0,7
380,5.0,8
380,4.0,11
380,2.5,18
380,3.0,19
380,3.0,26
380,2.0,37
380,3.0,38
380,3.0,40
380,0.5,41
380,3.0,42
380,3.0,43
380,4.0,45
380,5.0,46
380,4.0,51
380,4.0,56
380,4.0,57
380,3.0,58
380,3.5,66
380,3.5,68
380,4.0,78
380,2.0,81
380,4.0,82
380,3.0,84
380,3.5,91
380,5.0,93
380,3.0,94
380,3.0,96
380,5.0,99
380,3.5,100
380,3.0,102
380,3.5,104
380,4.0,107
380,3.0,109
380,1.0,115
380,4.0,117
380,3.0,121
380,5.0,126
380,3.0,130
380,3.0,133
380,2.0,134
380,3.0,135
380,3.0,136
380,4.0,140
380,4.0,142
380,3.0,144
380,3.0,145
380,3.5,161
380,5.0,171
380,3.0,174
380,5.0,176
380,3.0,177
380,4.0,178
380,4.0,179
380,2.0,181
