movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
2468,Jumpin' Jack Flash (1986),위기의 암호명,Action|Comedy|Romance|Thriller,1986,5.9,86.0,페니 마샬,"['우피 골드버그', '존 우드', '캐롤 케인', '애니 파츠']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/10671_P00_175031.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10671
2469,Peggy Sue Got Married (1986),페기 수 결혼하다,Comedy|Drama,1986,5.9,138.0,프란시스 포드 코폴라,['캐서린 터너'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/A1077-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11077
2470,Crocodile Dundee (1986),크로커다일 던디,Adventure|Comedy,1986,6.3,512.0,피터 퍼먼,"['폴 호간', '린다 코즐로스키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0390-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10390
2471,Crocodile Dundee II (1988),크로커다일 던디 2,Action|Adventure|Comedy,1988,5.5,310.0,존 코넬,"['폴 호간', '린다 코즐로스키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0391-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10391
2472,Tough Guys (1986),해리와 아치,Comedy,1986,5.7,41.0,제프 카뉴,"['버트 랭카스터', '커크 더글라스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0138/A3871-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13871
2473,Soul Man (1986),소울 맨,Comedy,1986,5.4,42.0,스티브 마이너,"['C. 토마스 하우엘', '아리 그로스', '래 돈 총', '제임스 얼 존스', '론 레이건']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0107/A0756-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10756
2474,The Color of Money (1986),컬러 오브 머니,Drama,1986,6.7,297.0,마틴 스코세이지,"['폴 뉴먼', '톰 크루즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0204-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10204
2475,52 Pick-Up (1986),특명 52 ,Action|Mystery|Thriller,1986,5.8,23.0,존 프랑켄하이머,"['로이 샤이더', '앤 마그렛']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0115/11533_P01_183315.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11533
2476,Heartbreak Ridge (1986),승리의 전쟁,Action|War,1986,6.5,270.0,클린트 이스트우드,['클린트 이스트우드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0109/A0925-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10925
2477,Firewalker (1986),지옥의 투사,Adventure,1986,5.0,48.0,J. 리 톰슨,"['척 노리스', '루이스 고셋 주니어', '멜로디 앤더슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0120/A2039-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12039
2478,¡Three Amigos! (1986),쓰리 아미고,Comedy|Western,1986,6.3,287.0,존 랜디스,"['스티브 마틴', '체비 체이스', '마틴 숏']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0152/A5218-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15218
2481,My Name Is Joe (1998),내 이름은 조,Drama|Romance,1998,7.1,29.0,켄 로치,"['피터 뮬란', '루이즈 구돌']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0268/B6836-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26836
2482,Still Crazy (1998),스틸 크레이지,Comedy|Romance,1998,7.1,35.0,브라이언 깁슨,"['스티븐 레아', '빌리 코놀리', '지미 네일']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0253/B5334-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25334
2483,The Day of the Beast (1995),야수의 날,Adventure|Comedy|Thriller,1995,6.9,106.0,알렉스 드 라 이글레시아,"['알렉스 앵걸로', '산티아고 세구라', '테렐레 파베즈', '제이미 블랑쉬', '마리아 그라지아 쿠시노타']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0179/17969_P01_134624.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17969
2485,She's All That (1999),쉬즈 올 댓,Comedy|Romance,1999,5.7,425.0,로버트 이스코브,"['프레디 프린즈 주니어', '레이첼 리 쿡', '매튜 릴라드', '폴 워커', '조디 린 오키프', '케빈 폴락', '키에란 컬킨', '엘든 헨슨', '어셔', '킴벌리 릴 킴 존스', '데비 모건', '팀 매더슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0263/B6340-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26340
2491,Simply Irresistible (1999),러브 이즈 매직,Comedy|Romance,1999,5.5,52.0,마크 타로브,"['사라 미셸 겔러', '숀 패트릭 프레너리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0328/C2882-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=32882
2496,Blast from the Past (1999),블래스트,Comedy|Romance,1999,6.3,247.0,휴 윌슨,"['브렌든 프레이저', '크리스토퍼 월켄', '씨씨 스페이식', '알리시아 실버스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0307/C0777-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30777
2497,Message in a Bottle (1999),병 속에 담긴 편지,Romance,1999,5.9,198.0,루이스 만도키,"['케빈 코스트너', '로빈 라이트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0243/B4335-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24335
2498,My Favorite Martian (1999),화성인 마틴,Comedy|Sci-Fi,1999,5.1,81.0,도날드 페트리,"['제프 다니엘스', '크리스토퍼 로이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0304/30478_P00_211621.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30478
2500,Jawbreaker (1999),조브레이커,Comedy,1999,5.9,93.0,대런 스타인,"['로즈 맥고완', '줄리 벤즈', '주디 그리어', '레베카 게이하트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0269/B6902-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26902
2501,October Sky (1999),옥토버 스카이,Drama,1999,7.4,259.0,조 존스톤,"['제이크 질렌할', '크리스 쿠퍼', '로라 던', '크리스 오웬']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0307/C0775-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30775
2502,Office Space (1999),"뛰는 백수, 나는 건달",Comedy|Crime,1999,7.4,1068.0,마이크 저지,"['론 리빙스턴', '제니퍼 애니스톤', '스티븐 루트', '게리 콜', '존 C. 맥긴리', '데이빗 허만', '아제이 나이두']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0289/B8941-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28941
2503,The Apple (1998),사과,Drama,1998,7.3,14.0,사미라 마흐말바프,[],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31047
2504,200 Cigarettes (1999),비포 뉴 이어,Comedy|Drama,1999,6.1,44.0,리자 브라몬 가르시아,"['벤 애플렉', '케이시 애플렉']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0355/C5532-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35532
2505,8MM (1999),8미리,Drama|Mystery|Thriller,1999,6.1,479.0,조엘 슈마허,['니콜라스 케이지'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0238/B3872-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23872
2506,The Other Sister (1999),사랑하고 싶은 그녀,Comedy|Drama|Romance,1999,6.0,35.0,게리 마샬,"['줄리엣 루이스', '다이안 키튼', '톰 스커릿', '지오바니 리비시', '포피 몽고메리', '사라 폴슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0239/23922_P11_140049.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23922
2511,The Long Goodbye (1973),긴 이별,Crime|Film-Noir,1973,7.3,112.0,로버트 알트만,"['엘리어트 굴드', '니나 반 팰랜트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0300/C0050-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30050
2513,Pet Sematary (1989),공포의 묘지,Horror,1989,6.4,417.0,메리 램버트,"['데일 미드키프', '프레드 그윈', '데니스 크로스비']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0154/A5489-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15489
2514,Pet Sematary II (1992),공포의 묘지 2,Comedy|Horror,1992,5.0,107.0,메리 램버트,"['에드워드 펄롱', '안소니 에드워즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0154/A5490-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15490
2515,Children of the Corn II: The Final Sacrifice (1993),옥수수밭의 아이들2,Horror,1993,4.5,50.0,데이비드 프라이스,"['테렌스 녹스', '폴 쉐러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0192/A9297-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19297
2516,Children of the Corn III (1994),일리언 3,Horror,1994,,,제임스 D.R. 히콕스,"['다니엘 세니', '론 멜렌데즈', '마이클 엔사인', '존 클레어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0192/A9298-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19298
2517,Christine (1983),크리스틴,Horror,1983,6.5,392.0,존 카펜터,"['키이스 고든', '존 스톡웰']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0169/A6959-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16959
2518,Night Shift (1982),뉴욕의 사랑,Comedy,1982,5.9,46.0,론 하워드,"['헨리 윙클러', '마이클 키튼', '셀리 롱', '지나 헤트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0146/A4615-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14615
2520,Airport (1970),에어포트,Drama,1970,6.2,89.0,조지 시튼,"['버트 랭카스터', '딘 마틴', '진 세버그']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0126/A2630-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12630
2521,Airport 1975 (1974),에어포트 75,Action|Drama|Thriller,1974,5.5,79.0,잭 스마이트,"['찰톤 헤스톤', '카렌 블랙', '조지 케네디', '에프렘 짐발리스트 주니어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0126/A2664-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12664
2522,Airport '77 (1977),에어포트  77 ,Drama,1977,5.8,69.0,제리 제임슨,"['잭 레먼', '리 그랜트', '브렌다 바카로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0134/A3483-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13483
2523,Rollercoaster (1977),위험한 열차,Drama|Thriller,1977,5.4,33.0,제임스 골드스톤,"['조지 시걸', '리차드 위드마크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0142/14256_P01_151300.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14256
2524,The Towering Inferno (1974),타워링,Action|Adventure|Drama|Thriller,1974,7.1,230.0,존 길러민,"['스티브 맥퀸', '폴 뉴먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10015_P03_171801.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10015
2525,Alligator (1980),엘리게이터,Action|Horror|Sci-Fi,1980,5.6,63.0,루이스 티그,"['로버트 포스터', '로빈 리커', '마이클 V. 가조']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/10119_P04_104218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10119
2526,Meteor (1979),지구의 대참사,Sci-Fi,1979,5.1,37.0,로널드 님,"['숀 코네리', '나탈리 우드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0143/A4366-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14366
2528,Logan's Run (1976),로건의 탈출,Action|Adventure|Sci-Fi,1976,6.6,272.0,마이클 앤더슨,"['마이클 요크', '리처드 조던']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0373/C7342-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37342
2529,Planet of the Apes (1968),혹성탈출,Action|Drama|Sci-Fi,1968,7.5,958.0,프랭클린 J. 샤프너,"['찰톤 헤스톤', '로디 맥도웰', '킴 헌터', '모리스 에반스', '제임스 휘트모어', '제임스 댈리', '린다 해리슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/A1002-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11002
2530,Beneath the Planet of the Apes (1970),혹성 탈출 2 - 지하 도시의 음모,Action|Sci-Fi,1970,6.2,370.0,테드 포스트,"['제임스 프란시스커스', '킴 헌터', '모리스 에반스', '린다 해리슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0129/A2963-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12963
2531,Battle for the Planet of the Apes (1973),혹성 탈출 5 - 최후의 생존자,Action|Sci-Fi,1973,5.5,220.0,J. 리 톰슨,"['로디 맥도웰', '클로드 아킨즈', '나탈리 트런디', '세번 달든', '루 에어스', '폴 윌리암스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0246/B4694-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24694
2532,Conquest of the Planet of the Apes (1972),혹성 탈출 4 - 노예들의 반란,Action|Sci-Fi,1972,6.1,243.0,J. 리 톰슨,"['로디 맥도웰', '돈 머레이', '나탈리 트런디']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0246/B4693-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24693
2533,Escape from the Planet of the Apes (1971),혹성 탈출 3 - 제3의 인류,Action|Sci-Fi,1971,6.3,270.0,돈 테일러,"['로디 맥도웰', '킴 헌터', '브래드포드 딜만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0246/B4692-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24692
2534,Avalanche (1978),어밸런취,Action,1978,3.2,10.0,코레이 알렌,"['록 허드슨', '미아 패로']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15094
2535,Earthquake (1974),대지진,Action|Drama|Thriller,1974,5.6,76.0,마크 로브슨,"['찰톤 헤스톤', '에바 가드너', '조지 케네디', '론 그린', '주느비에브 뷔졸드', '리차드 라운트리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0146/A4658-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14658
2537,Beyond the Poseidon Adventure (1979),포세이돈 어드벤쳐 2,Adventure,1979,5.3,28.0,어윈 알렌,"['마이클 케인', '피터 보일', '마크 하몬']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0133/A3381-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13381
2539,Analyze This (1999),애널라이즈 디스,Comedy,1999,6.4,512.0,해롤드 래미스,"['로버트 드 니로', '빌리 크리스탈', '리사 쿠드로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0260/B6020-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26020
2540,The Corruptor (1999),커럽터,Action|Crime|Drama|Thriller,1999,6.1,60.0,제임스 폴리,"['주윤발', '마크 월버그']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4453-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24453
2541,Cruel Intentions (1999),사랑보다 아름다운 유혹,Drama,1999,6.6,848.0,로저 컴블,"['라이언 필립', '사라 미셸 겔러', '리즈 위더스푼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0242/B4280-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24280
2544,The School of Flesh (1998),육체의 학교,Drama|Romance,1998,5.7,7.0,브누와 쟉꼬,['이자벨 위페르'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0247/24733_P02_155959.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24733
2546,The Deep End of the Ocean (1999),사랑이 지나간 자리,Drama,1999,6.0,58.0,울루 그로스바드,['미셸 파이퍼'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0268/B6803-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26803
2548,The Rage: Carrie 2 (1999),캐리  2 ,Horror,1999,5.1,79.0,캣 쉐어,"['에밀리 베글', '제이슨 런던']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0258/25825_P11_151337.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25825
2549,Wing Commander (1999),윙 커맨더,Action|Sci-Fi,1999,4.0,75.0,크리스 로버츠,"['프레디 프린즈 주니어', '세프론 버로우스', '매튜 릴라드', '체키 카료']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0292/B9211-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29211
2550,The Haunting (1963),더 헌팅,Horror|Thriller,1963,7.2,153.0,로버트 와이즈,"['줄리 해리스', '클레어 블룸']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2563-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52563
2551,Dead Ringers (1988),대드링거,Drama|Horror|Thriller,1988,7.0,176.0,데이비드 크로넨버그,"['제레미 아이언스', '주느비에브 뷔졸드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0127/A2732-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12732
2552,My Boyfriend's Back (1993),쟈니와 미씨,Comedy,1993,5.4,22.0,밥 발라반,"['앤드류 로워리', '트러시 린드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0261/B6129-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26129
2553,Village of the Damned (1960),저주받은 도시,Horror|Sci-Fi|Thriller,1960,7.1,92.0,울프 릴라,"['조지 샌더스', '바바라 쉘리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0190/A9037-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19037
2554,Children of the Damned (1963),저주 받은 아이들,Horror|Sci-Fi|Thriller,1963,,,안톤 리더,"['이안 헨드리', '앨런 바델']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5552-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65552
2555,Baby Geniuses (1999),위트와 슬라이,Comedy,1999,3.3,75.0,밥 클락,"['캐서린 터너', '크리스토퍼 로이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0242/B4254-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24254
2557,I Stand Alone (1998),아이 스탠드 얼로운,Drama|Thriller,1998,7.5,99.0,가스파 노에,"['필립 나혼', '블란딘 르누아르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0256/B5664-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25664
2558,Forces of Nature (1999),포스 오브 네이처,Comedy|Romance,1999,5.1,141.0,브론웬 휴즈,"['산드라 블록', '벤 애플렉', '마우라 티어니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4493-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24493
2559,The King and I (1999),왕과 나,Animation|Children,1999,5.0,23.0,리처드 리치,"['미란다 리차드슨', '이안 리처드슨', '대럴 하몬드', '데이빗 번햄', '애덤 와일리', '숀 스미스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0263/B6336-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26336
2560,Ravenous (1999),블러드 솔저,Horror|Thriller,1999,6.8,144.0,안토니아 버드,"['가이 피어스', '로버트 칼라일']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0297/B9739-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29739
2561,True Crime (1999),트루 크라임,Crime|Thriller,1999,6.3,146.0,클린트 이스트우드,"['클린트 이스트우드', '아이제이아 워싱턴', '데니스 리어리', '리사 게이 해밀튼', '다이안 베노라', '버나드 힐', '제임스 우즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0112/A1220-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11220
2565,The King and I (1956),왕과 나,Drama|Musical|Romance,1956,7.3,103.0,월터 랭,"['데보라 카', '율 브린너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0493-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10493
2566,Doug's 1st Movie (1999),더그의 첫번째 영화,Animation|Children,1999,5.4,22.0,모리스 조이스,"['토머스 맥휴', '프레드 뉴먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0297/29736_P07_223611.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29736
2567,EDtv (1999),생방송 에드 TV,Comedy,1999,,,론 하워드,"['매튜 맥커너히', '제나 엘프만', '우디 해럴슨', '샐리 커클랜드', '마틴 랜도', '엘런 드제너러스', '로브 라이너', '데니스 호퍼', '엘리자베스 헐리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0247/B4715-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24715
2568,The Mod Squad (1999),비트 시티,Action|Crime,1999,4.1,37.0,스콧 실버,"['클레어 데인즈', '지오바니 리비시', '오마 엡스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0263/B6341-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26341
2570,A Walk on the Moon (1999),워크 온 더 문,Drama|Romance,1999,6.2,21.0,토니 골드윈,"['다이안 레인', '비고 모텐슨', '리브 슈라이버', '안나 파킨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0191/A9143-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19143
2571,The Matrix (1999),매트릭스,Action|Sci-Fi|Thriller,1999,7.9,9079.0,릴리 워쇼스키,"['키아누 리브스', '로렌스 피시번']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/24452_P76_143941.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24452
2572,10 Things I Hate About You (1999),내가 널 사랑할 수 없는  10 가지 이유,Comedy|Romance,1999,7.3,1768.0,길 정거,"['줄리아 스타일스', '히스 레저', '조셉 고든 레빗', '라리사 올레이닉', '래리 밀러', '앤드류 키건', '데이빗 크럼홀츠', '수잔 메이 플랫', '다릴 밋첼', '앨리슨 제니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0288/B8899-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28899
2573,Tango (1998),탱고,Drama|Musical,1998,6.8,6.0,카를로스 사우라,"['미구엘 앙헬 솔라', '미아 마에스트로', '산드라 발레스테로스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0274/B7440-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27440
2574,The Out-of-Towners (1999),도시 탈출,Comedy,1999,5.1,46.0,샘 와이즈만,"['스티브 마틴', '골디 혼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0298/29830_P01_082129.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=29830
2577,Metroland (1997),메트로랜드,Comedy|Drama,1997,6.1,8.0,필립 사빌리,"['크리스찬 베일', '에밀리 왓슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0578/E7824-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57824
2579,Following (1998),미행,Crime|Mystery|Thriller,1998,7.2,363.0,크리스토퍼 놀란,['제레미 데오발드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0273/B7318-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27318
2580,Go (1999),고,Comedy|Crime,1999,7.0,198.0,더그 라이만,"['데스몬드 애스큐', '타이 딕스', '윌리암 피츠너', 'J.E. 프리맨', '케이티 홈즈', '제인 크라코스키', '브레킨 메이어', '제이 모어', '티모시 올리펀트', '사라 폴리', '스콧 울프']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4481-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24481
2581,Never Been Kissed (1999),25살의 키스,Comedy|Romance,1999,5.8,378.0,라자 고스넬,"['드류 베리모어', '데이빗 아퀘트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4477-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24477
2583,Cookie's Fortune (1999),쿠키의 행운,Comedy|Drama,1999,6.2,35.0,로버트 알트만,"['패트리샤 닐', '줄리안 무어', '글렌 클로즈', '리브 타일러', '크리스 오도넬', '찰스 듀튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0272/B7288-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27288
2586,Goodbye Lover (1999),굿바이 러버,Comedy|Crime|Thriller,1999,,,롤랑 조페,"['패트리샤 아퀘트', '더모트 멀로니', '엘런 드제너러스', '메리 루이스 파커', '돈 존슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4495-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24495
2587,Life (1999),에디 머피의 라이프,Comedy|Crime|Drama,1999,6.4,179.0,테드 데미,"['에디 머피', '마틴 로렌스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4489-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24489
2590,Hideous Kinky (1998),히디어스 킨키,Drama,1998,6.2,23.0,질리스 맥키넌,"['케이트 윈슬렛', '세이드 타그마오우이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0380/C8001-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38001
2593,The Monster (1994),미스터 몬스터,Comedy,1994,6.8,126.0,로베르토 베니니,"['로베르토 베니니', '미셀 블랑', '니콜레타 브라스키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0175/17509_P01_185339.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17509
2594,Open Your Eyes (1997),오픈 유어 아이즈,Drama|Romance|Sci-Fi|Thriller,1997,7.4,211.0,알레한드로 아메나바르,"['에두아르도 노리에가', '페넬로페 크루즈', '체트 레라', '펠레 마르티네즈', '나즈와 님리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9541-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19541
2596,SLC Punk! (1998), SLC  펑크!,Comedy|Drama,1998,,,제임스 메렌디노,"['매튜 릴라드', '마이클 A. 구지안']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0428/D2872-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=42872
2598,Pushing Tin (1999),에어 콘트롤,Comedy,1999,5.7,117.0,마이크 뉴웰,"['존 쿠삭', '빌리 밥 손튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4486-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24486
2599,Election (1999),일렉션,Comedy,1999,6.7,275.0,알렉산더 페인,"['매튜 브로데릭', '리즈 위더스푼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0245/B4578-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24578
